username, created_at, lng, lat, text
MarkSmi35403454, Fri Jan 29 18:59:59 +0000 2021, -94.822776, 29.287575, @WatchChad Second that 
WMHS_Hoops, Fri Jan 29 18:59:59 +0000 2021, -92.153018, 32.526733, Senior Night!!!  Honoring our 5 Seniors tonight vs West Ouachita!!  @javion_richards @kmxxiv2 @Joshcobbs23… https://t.co/JOIQX2Erl1 
Cr8DigitalAsset, Fri Jan 29 18:59:59 +0000 2021, -77.301913, 38.852601, Sasha sleeping and doesn’t feel well. https://t.co/oHDh937jva 
Jone_Tiffany, Fri Jan 29 18:59:59 +0000 2021, -93.361321, 46.441861, Brand new care of the COVID-19 virtual simulation from the Canadian Alliance of Nurse Educators using Simulation. T… https://t.co/bIms3MWgIN 
ChrisSalazar65, Fri Jan 29 19:00:00 +0000 2021, -98.678760, 27.308212, 😂😂 
willnyguifarro1, Fri Jan 29 19:00:00 +0000 2021, -95.446486, 29.838495, Invest in your education. Make a certain amount of offers everyday Go to a lot of networking events. 
SuperGimp1, Fri Jan 29 19:00:00 +0000 2021, -89.876449, 32.571032, @stoolpresidente @RobinhoodApp Your advice will not turn out well for your followers. Disclose your open position.… https://t.co/v2a1ifqvHS 
clarkdumart, Fri Jan 29 19:00:00 +0000 2021, -70.858092, 42.566294, @kween_deen omg amazing😂😂😂😂 
KingRemer, Fri Jan 29 19:00:00 +0000 2021, -98.123250, 29.705614, Vices. 
AngieCrouse, Fri Jan 29 19:00:00 +0000 2021, -112.124676, 33.552863, Today is my birthday! Looks very different this year, no get togethers, dinners, etc. Thank you @BreeElizabeth for… https://t.co/LvilPMRKfU 
louiseshaney1, Fri Jan 29 19:00:00 +0000 2021, -92.342322, 34.721886, @BetoORourke @lsfarmer311 Stay on them please! 
oros_x20, Fri Jan 29 19:00:00 +0000 2021, -119.165389, 34.181956, @jetsliffe @erikKubs Lol have to wait till 5 😂 
a_greenwood, Fri Jan 29 19:00:00 +0000 2021, -94.559281, 39.100048, Sara Greenwood aspires to build sustainable 'next normal' https://t.co/t0vOcQjfvh #norelation 
mikefromemphis, Fri Jan 29 19:00:00 +0000 2021, -89.922029, 35.133521, @laze_stewart I WILL NOT WAIT GOOD SIR, I WILL GLADLY DIE BEFORE THAT!!!! 
DoriChronicles, Fri Jan 29 19:00:00 +0000 2021, -118.411907, 34.020789, Amen! 
mx_gordo, Fri Jan 29 19:00:01 +0000 2021, -96.621634, 32.907642, My self confidence lately 📈📈 
JdMrsh, Fri Jan 29 19:00:01 +0000 2021, -149.758794, 61.235042, @50_dolla_bill I’d be more confident in believing this if it came from @AdamSchefter or @RapSheet. But being that i… https://t.co/oBHMHQlB9p 
FadelyHome, Fri Jan 29 19:00:01 +0000 2021, -85.950051, 39.963761, https://t.co/hlnoA78oeuFadely Home Design was just presented with the Pella Platinum Certification for 2021. Chri… https://t.co/XqVIossPMw 
mariaELeal3112, Fri Jan 29 19:00:01 +0000 2021, -80.327999, 26.027890, @miguel83878547 Son arepas venezolanas 🤗 perdón por la demora 
kawehiatay, Fri Jan 29 19:00:01 +0000 2021, -95.913642, 36.109392, good things come to those who wait 
bigskybabs, Fri Jan 29 19:00:01 +0000 2021, -122.295649, 37.838550, @chipfranklin @AOC Raising your hand here will not move the needle on this. Calling your congress people will. 202.… https://t.co/N4k4wtmiGu 
Thee_McNasty_, Fri Jan 29 19:00:01 +0000 2021, -77.014398, 38.898603, 🐐🐐 
mercedescaesar, Fri Jan 29 19:00:01 +0000 2021, -74.612245, 39.389770, @ProjectLincoln 🙏🏽🙏🏽 Hallelujah!!!! 
HisFairLadybug, Fri Jan 29 19:00:01 +0000 2021, -79.857363, 36.090397, @ericlavelle_ Thanks fella ☺️☺️ 
pdxpolicelog, Fri Jan 29 19:00:01 +0000 2021, -122.728353, 45.511486, AREA CHECK at SW PARKVIEW CT / SW HIGHLAND PKWY, PORT [Portland Police #PP21000026279] 10:27 #pdx911 
estevens0845, Fri Jan 29 19:00:01 +0000 2021, -98.303670, 29.550859, @TwittleAir I’m interested about peoples thoughts on this. San Antonio is leasing a Holiday Inn and people that are… https://t.co/JqXy5oxVpN 
Beardaknowledge, Fri Jan 29 19:00:01 +0000 2021, -77.604684, 41.117936, @RoobNBCS Why would he today?Today is about Nick not Doug... 
jazminnhayes, Fri Jan 29 19:00:02 +0000 2021, -118.411907, 34.020789, @RyanCulligan v inspiring 💪🏻 
thymeandagain, Fri Jan 29 19:00:02 +0000 2021, -75.733310, 45.399670, Just posted a photo @ Thyme &amp; Again Creative Catering https://t.co/eAL3vTFcDe 
MsBiancaAgain, Fri Jan 29 19:00:02 +0000 2021, -96.761753, 32.819858, @asianting_ My favorite style in a man 😍 
TysonLW, Fri Jan 29 19:00:02 +0000 2021, -122.755776, 49.285459, @KimmyBurroughs Thank you for sharing Kim 🙏🏼❤️ 
unorthodox_wf, Fri Jan 29 19:00:02 +0000 2021, -90.111231, 32.280999, 2MORROW, 2MORROW IS NOT PROMISED, GIVE YR LIFE 2DAY-- ITS SO MUCH EASIER 2 SAY, 4 2MORROW WAY AS WELL MIGHT B 2-LATE 
Bvrlyn_, Fri Jan 29 19:00:02 +0000 2021, -118.214044, 33.978926, Driving in the rain is so therapeutic 
YvonneHeard6, Fri Jan 29 19:00:02 +0000 2021, -122.676108, 38.452218, @RepMattGaetz Matt, you are shameful cancer on democracy. 
Skeletone_Recs, Fri Jan 29 19:00:02 +0000 2021, -70.977349, 43.304484, Beautiful vintage just in! #rush #blacksabbath #aerosmith #defleppard #queen #vinyl #records #music #forsale… https://t.co/DLZP2BixOe 
TheOneTruePax, Fri Jan 29 19:00:02 +0000 2021, -73.986800, 40.694019, I like COVID-19 @Starbucks better. They actually make the coffee for you now. Ya know, like on par with Dunkin. Kee… https://t.co/K5tOdu5gL2 
CoachJBryant, Fri Jan 29 19:00:02 +0000 2021, -93.131458, 35.278580, @ArRecruitingGuy @TyeSportsRadio @AndyCapp13 @_TimMcGuire You don't dip your pizza in ranch? I like it... extra flavor 
tmj_CAO_schn, Fri Jan 29 19:00:03 +0000 2021, -117.515945, 33.984542, Interested in a job in #JurupaValley, CA? This could be a great fit. Click the link in our bio to apply: Material Handler at ProLogistix 
tmj_LAN_skltrd, Fri Jan 29 19:00:03 +0000 2021, -90.199932, 29.964047, Nervous to apply for a job like "Diesel Mechanic Technician - Wednesday - Saturday!" at Ryder? Apply even if you're… https://t.co/YtoGXo0i5b 
jmurpheyWCTV, Fri Jan 29 19:00:02 +0000 2021, -84.266174, 30.476216, 📈 
tmj_hou_sales, Fri Jan 29 19:00:03 +0000 2021, -95.369803, 29.760427, Career tip for landing jobs like "Digital Sales Development Specialist" in #Houston, TX. Go on informational interv… https://t.co/FX7Gq01eCI 
tmj_cle_transp, Fri Jan 29 19:00:03 +0000 2021, -81.522586, 41.605922, See our latest #Euclid, OH #Transportation job opportunity and click the link in our bio to apply: Monitor at First Student 
Ted42786704, Fri Jan 29 19:00:03 +0000 2021, -104.789327, 38.888519, @TerrysGOAT @PFF He is under contract for longer. He has far less leverage unless he wants to quit.  If I was Texan… https://t.co/dnyTLNJ8Lz 
Cameron_Skye1, Fri Jan 29 19:00:03 +0000 2021, -118.331509, 34.101429, Here's a fun Friday flashback for you! This picture reminded me of my high school senior portraits! Swipe right to… https://t.co/ss4lGJfMJQ 
tahj__ivycarter, Fri Jan 29 19:00:03 +0000 2021, -78.748399, 42.907207, i’m tuning in lol 
bgentlive, Fri Jan 29 19:00:03 +0000 2021, -80.731882, 28.313804, @CoriBush Whoop they ass in Jesus name 
SweetserMaine, Fri Jan 29 19:00:03 +0000 2021, -70.442829, 43.500918, Join the Sweetser team! See our latest job opening here: https://t.co/NC7zOetjcs #Saco, ME 
daanifc, Fri Jan 29 19:00:03 +0000 2021, -82.809551, 40.083204, Eu falei que não ia mais assistir essa merda mas a força do ódio fala mais alto e eu não consigo parar #BBB21 
mary_sturino, Fri Jan 29 19:00:03 +0000 2021, -79.861034, 35.170499, https://t.co/m3gKit03Uc 
JEliseo92, Fri Jan 29 19:00:03 +0000 2021, -118.411907, 34.020789, @sheaaaan15 If you figure out build it yeah lol 
JohnsCreekHSFB, Fri Jan 29 19:00:03 +0000 2021, -84.192069, 34.038017, This week's W.O.W. award winner is Dubem Nwizugbo! Getting it done on the track, in the weight room, and in the cla… https://t.co/CaevuQL4va 
LaneCtvsports, Fri Jan 29 19:00:03 +0000 2021, -79.420865, 38.003376, I game tonight between @SpiderMBB and @SaintLouisMBB because of Covid concerns within the Billiken program.@A10MBB @CBS6 
TBQuis, Fri Jan 29 19:00:03 +0000 2021, -95.508925, 29.574284, ❤️ 
CharleneJoanM, Fri Jan 29 19:00:03 +0000 2021, -95.446486, 29.838495, @sierraplusultra of course angel 💘 proud of u!! 
ChiefyVeee, Fri Jan 29 19:00:03 +0000 2021, -118.411907, 34.020789, I did learn how to write checks in elementary school, but they never taught me any of this other stuff 
tmclaughbos, Fri Jan 29 19:00:03 +0000 2021, -71.088712, 42.313670, For all the fun of sticking it to hedge funds and being able to win at a bullshit game, too many people have forgot… https://t.co/QiD0iNNrpn 
GutterTheGreat, Fri Jan 29 19:00:03 +0000 2021, -75.117998, 40.004866, @BDJohnson3 Welcome to Philadelphia! 
lagranderusty, Fri Jan 29 19:00:03 +0000 2021, -83.804475, 27.698682, Congratulations Daniel Murphy on your retirement - you have cemented your reputation as a fan favorite &amp; one of the… https://t.co/jpewtUxUhg 
Italia8181, Fri Jan 29 19:00:03 +0000 2021, -78.748399, 42.907207, This young man is the sweetest! If anyone picks on him, you have to go through me first. Thank you for sharing a bi… https://t.co/3Obdll8ZWO 
MColeman210, Fri Jan 29 19:00:04 +0000 2021, -98.540651, 29.417501, @fleekynu Juice 😂 
DavidKaskey, Fri Jan 29 19:00:04 +0000 2021, -77.604684, 41.117936, If the sock market continues to be this volatile, investors are gonna get cold feet. We need to do something about… https://t.co/aIM136Bkp4 
itsme_Hancock32, Fri Jan 29 19:00:04 +0000 2021, -96.621634, 32.907642, @theamberrshow You did it? 
wildchild_nyc, Fri Jan 29 19:00:04 +0000 2021, -73.849441, 40.850347, She said he was acting like that since Queensbridge &amp; that’s why no one wanted to be near him. He couldn’t have bee… https://t.co/bmTYJ82qZM 
__lovealyssa, Fri Jan 29 19:00:04 +0000 2021, -76.620482, 39.284713, Lmao 😂 should of bought a maid 😅 
baruchisonfire, Fri Jan 29 19:00:04 +0000 2021, -122.435979, 37.770657, @griffski Hahaha. Demon cat. We shall meet again. And I will GET MY SOUL BACK!!! 
LeeAtes2, Fri Jan 29 19:00:04 +0000 2021, -88.838595, 35.644325, @KamVTV Lol he would get smoked🤣🤣 
Bedstuyflyty, Fri Jan 29 19:00:04 +0000 2021, -83.804475, 27.698682, @these_daez @mskumi_ Happy Birthday 
JBrooks02, Fri Jan 29 19:00:04 +0000 2021, -80.846785, 35.209059, Awesome 👍 
Ltpietrzak, Fri Jan 29 19:00:04 +0000 2021, -77.014398, 38.898603, @NathanH1998_ I will!! 
511NY, Fri Jan 29 19:00:04 +0000 2021, -73.807969, 40.700486, Incident on #JLine at Sutphin Blvd - Archer Av - JFK Airport https://t.co/N2McmseCCT 
teacher_grade4, Fri Jan 29 19:00:04 +0000 2021, -81.659409, 35.103567, @DrBradJohnson No matter why the schedule calls for, I will always give my kids recess. We take several brain breaks throughout the day. 
thejoannapalmer, Fri Jan 29 19:00:04 +0000 2021, -80.329694, 25.578803, @ToniPeregrin @RiacrdoMejia @JacksonHealth While I understand your frustration that is a tremendous undertaking tha… https://t.co/B7BTQ1GqJ2 
ttrenae, Fri Jan 29 19:00:05 +0000 2021, -97.552161, 35.482844, Or 21 
511nyJMZ, Fri Jan 29 19:00:05 +0000 2021, -73.807969, 40.700486, Incident on #JLine at Sutphin Blvd - Archer Av - JFK Airport https://t.co/eKaxQspphy 
redeadmojo, Fri Jan 29 19:00:05 +0000 2021, -73.968542, 40.780709, I tolerate you but only from afar. So please stay there. 🤣 
svpjewellery, Fri Jan 29 19:00:05 +0000 2021, -95.142285, 32.796955, Just posted a video @ Love Is Love https://t.co/jHTUJTE5AZ 
johnnycastroXXX, Fri Jan 29 19:00:05 +0000 2021, -122.435979, 37.770657, Thanx Papi😘 
adownie, Fri Jan 29 19:00:05 +0000 2021, -89.266508, 39.739300, @FlissFreeborn @Adweek “360° view of the customer” 
janellebeeating, Fri Jan 29 19:00:05 +0000 2021, -117.022695, 38.502147, This is gonna be me 😂 
kptheg2, Fri Jan 29 19:00:05 +0000 2021, -121.469664, 38.561722, Girl I am planning it! You coming or not 😂 
cassidymusic, Fri Jan 29 19:00:05 +0000 2021, -73.948775, 40.655138, Sometimes when im about to cry in the middle of the day I do this crazy thing where I eat lunch 
Gibron_Lastname, Fri Jan 29 19:00:05 +0000 2021, -83.173867, 32.678207, @OfficialDJTJ Why am I being attacked lmao 
Man4wweladies, Fri Jan 29 19:00:05 +0000 2021, -73.844905, 41.168273, Daniel Murphy is like the Rick Reed of mets where they were great mets. 
djuber918, Fri Jan 29 19:00:05 +0000 2021, -95.818827, 36.298144, I’m gonna be at @UnicornTulsa tonight! Tweet me your song requests! Stay outta my booth! 🤣😷 
iam_jayyyq, Fri Jan 29 19:00:05 +0000 2021, -92.701944, 32.527726, NEW NEW NEW NEW NEW NEW @KMN_Cosmetics now has body wash! 😍Enjoy our Tropical Kisses Body Wash infused with all… https://t.co/MC9RlYVWCg 
Khattarperla, Fri Jan 29 19:00:06 +0000 2021, -90.011008, 29.982601, @miakhalifa @RedCrossLebanon Thank you queen, we love you 
mariannebarredo, Fri Jan 29 19:00:06 +0000 2021, -117.968540, 33.769045, Is that yakisoba? this or lucky me pancit canton (plus hard boiled egg) were my go-to meryenda sa dorm during law s… https://t.co/WlQWG9KVCP 
AndrettiBX, Fri Jan 29 19:00:06 +0000 2021, -97.079654, 32.931834, @DaddyKayKayy Our minds &gt;&gt;&gt;&gt; https://t.co/m7tWaGiKHW 
defrogme, Fri Jan 29 19:00:06 +0000 2021, -78.570278, 43.056667, Wind 0.0 mph -. Barometer 30.31 in, Falling slowly. Temperature 20.0 °F. Rain today 0.00in. Humidity 83% 
mike_jmannix2, Fri Jan 29 19:00:06 +0000 2021, -77.277155, 38.793622, #WhyWeMarch  Because all lives matter especially those that cannot speak up for themselves! 
ZhouMarrian, Fri Jan 29 19:00:06 +0000 2021, -73.831187, 40.670879, “Ohlala j’mapelle Most Opressed” 😂 oui oui honhonhon 
ckg_7, Fri Jan 29 19:00:06 +0000 2021, -73.948775, 40.655138, @byjoshlee yup and with the new strains here the cases are going to pop off with indoor dining 
_Victorres_, Fri Jan 29 19:00:06 +0000 2021, -121.979527, 37.523645, @Ericutz4thewin Only person willing to tell the truth in that locker room. Accountability starts at the top. 
tierney_janae, Fri Jan 29 19:00:06 +0000 2021, -89.876449, 32.571032, i got plenty of iphone xs max cases if anybody want em 
sixwing, Fri Jan 29 19:00:06 +0000 2021, -104.922093, 39.713563, @elejia i probably don’t. i usually rely on a purr programming partner to help me figure it out. 
Starwaddy21, Fri Jan 29 19:00:06 +0000 2021, -86.145320, 39.583039, Why ain’t y’all tell me Lito was on the block I’m shitty 
Exploremysoles, Fri Jan 29 19:00:06 +0000 2021, -84.433106, 33.767195, @r_covington That’s not what I asked for 
cmctgue4, Fri Jan 29 19:00:06 +0000 2021, -79.014099, 42.871710, @mini_bubbly It's about time. 
Swayz04879968, Fri Jan 29 19:00:07 +0000 2021, -122.357773, 47.818623, @my2cent95070851 Mrs. Macron next to a Ferrari. Unfair. 
AndyEschenbach, Fri Jan 29 19:00:07 +0000 2021, -84.539813, 39.137038, Wizzzzzdommmmm... 
midDay26, Fri Jan 29 19:00:07 +0000 2021, -94.359259, 41.058870, @salemzorro I bet its been awhile 🤣We've been lucky and things have been open 
sebastianrichey, Fri Jan 29 19:00:07 +0000 2021, -86.458033, 39.863593, @thejuleshershey Damn now I’m wishing that song was on O2 
Quelticg14, Fri Jan 29 19:00:07 +0000 2021, -78.459890, 35.647526, Yeah i got problems but they rich Nigga problems 
ay_yo_jenn, Fri Jan 29 19:00:07 +0000 2021, -105.123320, 39.685852, No more nosy ass neighbors big up to all my haters! 
TGO13660, Fri Jan 29 19:00:07 +0000 2021, -119.306608, 37.269176, @DeeNY___45 what is scary is that you don’t.... actually it’s disgusting 
LuisToledoCast3, Fri Jan 29 19:00:07 +0000 2021, -122.304396, 47.660382, Let's go sleep at #newhorizons for sleep over days #seattle, #Washington #uw 
Demps_Erin, Fri Jan 29 19:00:07 +0000 2021, -71.683502, 42.036939, Never thought I’d say this but I was happy to have a mask covering my face while braving the elements for 5 mask br… https://t.co/lwozYi0p2H 
EvyMedinz, Fri Jan 29 19:00:07 +0000 2021, -107.342056, 24.662488, @ClaudioAlcaraz Siiii las crepas están súper deliciosas y las ensaladas jajajajaja son mis favoritas 
HollywoodTyrone, Fri Jan 29 19:00:07 +0000 2021, -88.161555, 30.683649, https://t.co/PwDKN223MF 
BrooklynnPX0X0, Fri Jan 29 19:00:07 +0000 2021, -79.198315, 42.830253, I feel like...extra fat today 
hedderfedderr, Fri Jan 29 19:00:08 +0000 2021, -74.032258, 40.746380, This weather in unbearable 
BriSiBabee, Fri Jan 29 19:00:08 +0000 2021, -73.254595, 40.728907, Im soo excited to go skating later 😁😁 
dogandwinelover, Fri Jan 29 19:00:08 +0000 2021, -83.529160, 42.528303, Halstead and Upton Save a Hostage - Chicago PD https://t.co/Su1fCLjvuC via @YouTube 
MedinaP27, Fri Jan 29 19:00:08 +0000 2021, -122.144030, 37.414371, I’m happy for the person I’m becoming. Haven’t been this happy in a while 
cm_carson, Fri Jan 29 19:00:08 +0000 2021, -79.913521, 43.260695, Love this @RBC Discover &amp; Learn article! #creatingimpact @JenniferSantam5 
SniperxBae, Fri Jan 29 19:00:08 +0000 2021, -75.050086, 39.960243, i cheer them on 🗣 GO CRACKHEAD GO CRACKHEAD GOOO‼️ 
wloapdotcom, Fri Jan 29 19:00:08 +0000 2021, -76.501448, 43.461226, #standuptosweat @CarpeLotion The Carpe Underarm Clinical Regimen. Officially launching this weekend! Saturday after… https://t.co/CviubcLV8b 
JustinLcooke, Fri Jan 29 19:00:08 +0000 2021, -79.861034, 35.170499, @DPart86 @drewdar2 @Rusak27 Not true about just acc teams we play also ecu is a good team 
boojeeassmike, Fri Jan 29 19:00:08 +0000 2021, -95.446486, 29.838495, This the type of sister relationship I aspire to have with my sisters but ... 
Werewolf_thewzd, Fri Jan 29 19:00:08 +0000 2021, -83.804475, 27.698682, This is the funniest shit I’ve seen today 😂😂😂 
The_Weidmanator, Fri Jan 29 19:00:08 +0000 2021, -86.153143, 41.674542, Who’s gonna tell him that Watson ain’t gonna play? 
JCgotitbumpin, Fri Jan 29 19:00:08 +0000 2021, -119.228992, 34.289689, @JPSUNGAMUSIC 🔥🔥💯💯💯 
MJ_Crespin, Fri Jan 29 19:00:09 +0000 2021, -86.791549, 36.200008, @funylibertarian $MJNE crazy low float and over 50% short interest 
c5bill98, Fri Jan 29 19:00:09 +0000 2021, -71.501389, 42.369167, Wind 4.0 mph NW. Barometer 29.882 in, Falling slowly. Temperature 15.8 °F. Rain today 0.00in. Humidity 53% 
19crash70, Fri Jan 29 19:00:09 +0000 2021, -111.931711, 34.168253, @Cheermaster500 @FunkoPOPsNews Available for pre order at https://t.co/JEL2VNBl3Y now 
lastoeck, Fri Jan 29 19:00:09 +0000 2021, -117.104989, 32.810012, @gayasstomouth @papi6144 ❤️❤️❤️❤️❤️❤️❤️❤️❤️ 
Unwantedcharlie, Fri Jan 29 19:00:09 +0000 2021, -95.446486, 29.838495, mfs always blame everyone but they selves 
martyboy392, Fri Jan 29 19:00:09 +0000 2021, -74.724323, 40.073041, #DOGE is making a run get in while you can! Let's keep it running!! 
1989swagg, Fri Jan 29 19:00:09 +0000 2021, -74.648727, 39.447494, My portfolio looking good 
PhillztheMC, Fri Jan 29 19:00:09 +0000 2021, -84.433106, 33.767195, Hunnits &amp; Fittys AND Big Ass Titties 🥳 
andrewsuitmiss, Fri Jan 29 19:00:09 +0000 2021, -104.922093, 39.713563, Two more weeks 🥰 Have you presaved yet? https://t.co/90XOXDWwcj 
CoachLucas10s, Fri Jan 29 19:00:09 +0000 2021, -83.804475, 27.698682, @pennstateMTEN Jamie Gresh?!!!! 
TheShanaLeigh, Fri Jan 29 19:00:09 +0000 2021, -86.876214, 30.424392, @HPwitchesunite I love it. I want a Shana bug where someone looks all purple next. Lol 
ErikaJovi, Fri Jan 29 19:00:09 +0000 2021, -86.783700, 36.165100, When I signed up to get ugly produce in the mail, this is exactly what I thought I would get #misfitsmarket #carrot… https://t.co/WGtPypDLyy 
THEBEARTRUTH28, Fri Jan 29 19:00:09 +0000 2021, -95.088968, 29.544691, @BWilliams https://t.co/jG6UNoXTrKBrilliant reporting Brian brilliant reporting 
castackpole, Fri Jan 29 19:00:09 +0000 2021, -70.432176, 43.505302, This is unacceptable in any work place. Greene needs to be removed. #ExpelMarjorieTaylorGreene 
ghazianivip, Fri Jan 29 19:00:09 +0000 2021, -115.135165, 36.060964, NBA today:Mavericks +4Thunder +7MGM 
Nmaukele, Fri Jan 29 19:00:10 +0000 2021, -157.728941, 21.355345, BITCHES BE PRESSED 😘Why you so worried about my kids if you ain’t taking care of them?Why you so caught up in m… https://t.co/dY7CDUpB2R 
maximccan, Fri Jan 29 19:00:09 +0000 2021, -71.533434, 42.301608, @Dameshek @up4nething45 @ExtraPointsPod @MinusThreePod @FDSportsbook I though the 2014 Patriots were a better team… https://t.co/No5eW7i5LH 
SemajCurry3, Fri Jan 29 19:00:10 +0000 2021, -118.222017, 33.884968, @KaitlynParhm @westsidewhodey It was delicious 
tresa_babyy, Fri Jan 29 19:00:10 +0000 2021, -84.352444, 33.943457, @Thats__Tee Right... like all these people speaking on it and have no idea what’s going on fr fr. 😩🥴😬 
JeedaTheDJ, Fri Jan 29 19:00:10 +0000 2021, -77.014398, 38.898603, @joshinhoo Go charge your phone bro lol 
shellystrick4L, Fri Jan 29 19:00:10 +0000 2021, -83.173867, 32.678207, @TheJacobAndrew Run me my membership!!! 
lellingw, Fri Jan 29 19:00:10 +0000 2021, -77.454733, 43.232025, @politvidchannel He’s got that mutton chop sideburns aka 19th look down doesn’t he. 
